__time,filtered_pose/dx,filtered_pose/dy,filtered_pose/dz,filtered_pose/p,filtered_pose/pitch,filtered_pose/q,filtered_pose/r,filtered_pose/roll,filtered_pose/timestamp,filtered_pose/vxb,filtered_pose/vyb,filtered_pose/x,filtered_pose/xb,filtered_pose/y,filtered_pose/yaw,filtered_pose/yb,filtered_pose/z,u_control/timestamp,u_control/ux,u_control/uy,u_control/uyaw,u_control/uz
1749762491.491763,-0.017328200,-0.009097750,-0.023350000,-0.122242000,0.002173330,-0.004558720,-0.011566600,-0.028691600,1749762491.491763115,0.008468240,-0.017644390,-1.093610000,0.956271174,-0.996274000,-1.534800000,-1.128756022,1.530330000,,,,,
1749762491.502037,-0.016484800,-0.010126700,-0.022500700,-0.131066000,0.002526790,-0.001811960,-0.011966800,-0.031196000,1749762491.502037048,0.009529907,-0.016836851,-1.093660000,0.956712390,-0.996514000,-1.534980000,-1.128642437,1.530220000,,,,,
1749762491.506402,,,,,,,,,,,,,,,,,,1749762491.506402016,0.000000000,-0.250000000,0.000000000,0.000000000
1749762491.512075,-0.015536100,-0.011141200,-0.021727900,-0.141033000,0.002471940,-0.002064820,-0.013357600,-0.033954600,1749762491.512074947,0.010582823,-0.015921702,-1.093690000,0.957321285,-0.996763000,-1.535300000,-1.128375049,1.530100000,,,,,
1749762491.522091,-0.014421200,-0.011969500,-0.020937100,-0.150240000,0.002460760,-0.001999670,-0.015906300,-0.036702600,1749762491.522090912,0.011457585,-0.014831173,-1.093680000,0.958117561,-0.996995000,-1.535800000,-1.127894371,1.530000000,,,,,
1749762491.532075,-0.013037700,-0.012614400,-0.020078100,-0.157104000,0.002545520,-0.001278580,-0.017326300,-0.039202200,1749762491.532074928,0.012155481,-0.013466588,-1.093620000,0.958749765,-0.997208000,-1.536170000,-1.127487200,1.529920000,,,,,
1749762491.541819,-0.011601900,-0.013245000,-0.019140300,-0.161456000,0.002561080,-0.001083480,-0.018088600,-0.041405500,1749762491.541819096,0.012838784,-0.012049885,-1.093540000,0.959286043,-0.997426000,-1.536450000,-1.127146239,1.529850000,,,,,
1749762491.552154,-0.010280500,-0.014060500,-0.018238600,-0.165936000,0.002488420,-0.001509020,-0.016056900,-0.043670900,1749762491.552154064,0.013697996,-0.010758775,-1.093470000,0.959415313,-0.997677000,-1.536340000,-1.127190442,1.529790000,,,,,
1749762491.558609,,,,,,,,,,,,,,,,,,1749762491.558609009,0.000000000,-0.250000000,0.000000000,0.000000000
1749762491.562149,-0.009077360,-0.014831500,-0.017306600,-0.170834000,0.002381470,-0.002141280,-0.012546000,-0.046041900,1749762491.562149048,0.014506631,-0.009587988,-1.093400000,0.959275021,-0.997929000,-1.535990000,-1.127464981,1.529750000,,,,,
1749762491.572074,-0.007689780,-0.015584500,-0.016349400,-0.175966000,0.002228430,-0.003047350,-0.008600770,-0.048495800,1749762491.572073936,0.015303758,-0.008234340,-1.093290000,0.959029282,-0.998187000,-1.535540000,-1.127795703,1.529710000,,,,,
1749762491.581950,-0.006072490,-0.016294500,-0.015424400,-0.182133000,0.001911600,-0.005018390,-0.003847220,-0.051151500,1749762491.581949949,0.016066269,-0.006652883,-1.093130000,0.958605719,-0.998446000,-1.534930000,-1.128229891,1.529680000,,,,,
1749762491.592185,-0.004277380,-0.017005100,-0.014486800,-0.186218000,0.001527920,-0.007313860,0.001727440,-0.053566300,1749762491.592185020,0.016837017,-0.004897375,-1.092930000,0.958009845,-0.998712000,-1.534160000,-1.128777560,1.529660000,,,,,
1749762491.602083,-0.002335100,-0.017832000,-0.013494700,-0.190016000,0.001346500,-0.008059190,0.004769120,-0.055980200,1749762491.602082968,0.017733128,-0.002994843,-1.092690000,0.957789208,-0.999002000,-1.533700000,-1.128989046,1.529660000,,,,,
1749762491.610816,,,,,,,,,,,,,,,,,,1749762491.610816002,0.000000000,-0.250000000,0.000000000,0.000000000
1749762491.612168,-0.000252021,-0.018759300,-0.012484700,-0.191680000,0.000989079,-0.009964660,0.009109980,-0.058122100,1749762491.612168074,0.018736408,-0.000960143,-1.092410000,0.957355919,-0.999315000,-1.533030000,-1.129362529,1.529680000,,,,,
1749762491.622105,0.002082890,-0.019475400,-0.011597300,-0.194392000,0.000448487,-0.012999800,0.014353400,-0.060432900,1749762491.622104883,0.019541308,0.001329260,-1.092070000,0.956689225,-0.999607000,-1.532170000,-1.129856967,1.529680000,,,,,
1749762491.631931,0.004694870,-0.020174800,-0.010644200,-0.194821000,-0.000053499,-0.015560200,0.017220100,-0.062439200,1749762491.631931067,0.020343240,0.003900892,-1.091670000,0.956367799,-0.999903000,-1.531610000,-1.130004439,1.529700000,,,,,
1749762491.642247,0.007253010,-0.020834400,-0.009740710,-0.195145000,-0.000786180,-0.019532300,0.019443200,-0.064434400,1749762491.642246962,0.021105701,0.006420886,-1.091250000,0.956127408,-1.000200000,-1.531120000,-1.130065035,1.529730000,,,,,
1749762491.652108,0.009932650,-0.021414600,-0.008873450,-0.192667000,-0.001520920,-0.023245200,0.019989300,-0.066025900,1749762491.652107954,0.021794275,0.009069301,-1.090790000,0.956119095,-1.000490000,-1.530840000,-1.129884658,1.529760000,,,,,
1749762491.662161,0.012769400,-0.021866400,-0.007979010,-0.187495000,-0.002187890,-0.026236100,0.020789300,-0.067201200,1749762491.662161112,0.022362713,0.011878808,-1.090280000,0.956069089,-1.000770000,-1.530530000,-1.129682685,1.529800000,,,,,
1749762491.662999,,,,,,,,,,,,,,,,,,1749762491.662998915,0.000000000,-0.250000000,0.000000000,0.000000000
1749762491.672093,0.015843800,-0.022164400,-0.007195600,-0.181482000,-0.002815520,-0.028750300,0.022970700,-0.068202500,1749762491.672092915,0.022792148,0.014926642,-1.089710000,0.955763245,-1.001040000,-1.530000000,-1.129630729,1.529830000,,,,,
1749762491.682036,0.018948000,-0.022385700,-0.006476600,-0.174474000,-0.003513600,-0.031576400,0.023639900,-0.068999300,1749762491.682035923,0.023145633,0.018011828,-1.089100000,0.955676577,-1.001290000,-1.529680000,-1.129337307,1.529860000,,,,,
1749762491.691968,0.022213600,-0.022633000,-0.005763620,-0.165921000,-0.004237100,-0.034382900,0.023224600,-0.069501400,1749762491.691967964,0.023530783,0.021260267,-1.088430000,0.955760720,-1.001550000,-1.529500000,-1.128850616,1.529900000,,,,,
1749762491.694938,,,,,,,,,,,,,,,,,,1749762491.694937944,0.000000000,-0.250000000,0.000000000,0.000000000
1749762491.702072,0.025514800,-0.022992300,-0.005047190,-0.154344000,-0.004876000,-0.036413900,0.021790900,-0.069478600,1749762491.702071905,0.024026556,0.024543339,-1.087730000,0.956046817,-1.001830000,-1.529480000,-1.128181894,1.529950000,,,,,
1749762491.712095,0.028962300,-0.023234800,-0.004346470,-0.143273000,-0.005130110,-0.035656500,0.020291200,-0.069413600,1749762491.712095022,0.024411247,0.027977880,-1.086970000,0.956337987,-1.002090000,-1.529480000,-1.127433282,1.530000000,,,,,
1749762491.715124,,,,,,,,,,,,,,,,,,1749762491.715123892,0.000000000,-0.250000000,0.000000000,0.000000000
1749762491.721932,0.032775700,-0.023179900,-0.003688120,-0.132054000,-0.005071460,-0.032798600,0.020840400,-0.069216500,1749762491.721931934,0.024523123,0.031783183,-1.086130000,0.956275731,-1.002320000,-1.529190000,-1.126880866,1.530050000,,,,,
